                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    460,                0.90079,                0.40716,                0.79037,                 0.8801,                0.74861,                0.82323,                0.35417,                 2.0358,                 1.0967,                  1.012,              9.316e-05,              9.316e-05,              9.316e-05
                    461,                0.92983,                0.41477,                0.79929,                0.82717,                0.78574,                0.82278,                 0.3507,                 2.0467,                 1.0901,                 1.0113,              9.118e-05,              9.118e-05,              9.118e-05
                    462,                0.90963,                0.40318,                0.79753,                0.87413,                0.74283,                0.81836,                0.35111,                 2.0415,                 1.0964,                 1.0104,               8.92e-05,               8.92e-05,               8.92e-05
                    463,                0.88324,                0.40098,                0.79529,                0.82802,                0.80243,                0.82691,                0.35275,                 2.0471,                  1.079,                 1.0106,              8.722e-05,              8.722e-05,              8.722e-05
                    464,                0.95156,                0.41286,                0.79766,                0.82115,                0.79949,                0.82869,                0.34907,                 2.0552,                 1.0824,                 1.0118,              8.524e-05,              8.524e-05,              8.524e-05
                    465,                0.88805,                 0.3962,                0.79251,                0.82946,                0.79602,                0.83513,                0.35807,                 2.0403,                 1.0849,                 1.0078,              8.326e-05,              8.326e-05,              8.326e-05
                    466,                0.92605,                0.41988,                0.79121,                0.83723,                0.79104,                 0.8344,                0.35695,                 2.0357,                 1.0642,                 1.0077,              8.128e-05,              8.128e-05,              8.128e-05
                    467,                0.92676,                0.41478,                0.79499,                0.82363,                0.80156,                0.83383,                 0.3579,                 2.0403,                 1.0727,                 1.0123,               7.93e-05,               7.93e-05,               7.93e-05
                    468,                0.90943,                0.40528,                0.79435,                0.83153,                  0.801,                0.83694,                0.35767,                 2.0534,                 1.0773,                  1.015,              7.732e-05,              7.732e-05,              7.732e-05
                    469,                0.89807,                0.41187,                0.79499,                0.82918,                0.80348,                0.83711,                0.35461,                 2.0456,                 1.0834,                 1.0106,              7.534e-05,              7.534e-05,              7.534e-05
                    470,                0.87523,                0.40042,                0.79128,                0.82699,                  0.801,                0.83906,                0.35526,                 2.0499,                  1.097,                 1.0117,              7.336e-05,              7.336e-05,              7.336e-05
                    471,                0.92925,                0.40568,                0.79227,                 0.8369,                0.79136,                0.84064,                0.35418,                 2.0522,                 1.0935,                 1.0141,              7.138e-05,              7.138e-05,              7.138e-05
                    472,                0.87529,                0.39768,                0.79563,                0.84463,                0.79787,                0.84357,                0.35543,                 2.0466,                 1.0908,                 1.0132,               6.94e-05,               6.94e-05,               6.94e-05
                    473,                 0.8856,                0.39811,                0.79394,                0.86785,                 0.7678,                0.83362,                0.35338,                 2.0461,                 1.1003,                 1.0129,              6.742e-05,              6.742e-05,              6.742e-05
                    474,                 0.8802,                 0.3997,                0.79539,                0.83715,                0.79281,                0.83656,                0.35613,                 2.0486,                 1.0914,                 1.0136,              6.544e-05,              6.544e-05,              6.544e-05
                    475,                0.89299,                0.39994,                0.79737,                0.82525,                0.79104,                0.82598,                0.35411,                 2.0497,                 1.0835,                 1.0147,              6.346e-05,              6.346e-05,              6.346e-05
                    476,                0.88579,                0.39777,                0.79202,                0.83175,                0.79851,                0.82868,                0.35355,                 2.0477,                 1.0864,                 1.0137,              6.148e-05,              6.148e-05,              6.148e-05
                    477,                0.88394,                0.40143,                0.79534,                0.83344,                0.79664,                0.82661,                0.35247,                 2.0522,                 1.0831,                  1.015,               5.95e-05,               5.95e-05,               5.95e-05
                    478,                0.91496,                0.40919,                0.79774,                0.87581,                0.76617,                0.83303,                0.35842,                 2.0462,                 1.0827,                 1.0135,              5.752e-05,              5.752e-05,              5.752e-05
                    479,                0.88271,                0.39566,                0.79589,                0.87342,                0.76617,                0.82783,                 0.3575,                 2.0516,                  1.075,                 1.0146,              5.554e-05,              5.554e-05,              5.554e-05
                    480,                0.88823,                0.40091,                0.79159,                0.88199,                0.76368,                0.82985,                0.35648,                 2.0421,                 1.0618,                 1.0138,              5.356e-05,              5.356e-05,              5.356e-05
                    481,                0.91755,                0.40522,                0.79274,                0.88765,                0.76368,                0.83528,                0.35699,                 2.0412,                  1.068,                 1.0141,              5.158e-05,              5.158e-05,              5.158e-05
                    482,                0.85995,                0.39488,                0.79456,                0.85346,                0.79681,                0.83887,                0.35839,                  2.038,                 1.0624,                 1.0128,               4.96e-05,               4.96e-05,               4.96e-05
                    483,                0.89976,                0.39926,                0.80231,                0.84481,                  0.801,                 0.8374,                0.35693,                 2.0382,                 1.0661,                 1.0114,              4.762e-05,              4.762e-05,              4.762e-05
                    484,                0.91338,                 0.4026,                0.79682,                 0.8703,                 0.7678,                0.83615,                0.35572,                 2.0356,                 1.0673,                 1.0095,              4.564e-05,              4.564e-05,              4.564e-05
                    485,                0.93683,                0.41357,                0.80036,                0.85093,                0.78607,                0.83997,                0.35579,                 2.0349,                 1.0865,                 1.0092,              4.366e-05,              4.366e-05,              4.366e-05
                    486,                0.89533,                0.40353,                0.79245,                0.85104,                0.78168,                0.83521,                0.35648,                 2.0334,                 1.0849,                 1.0097,              4.168e-05,              4.168e-05,              4.168e-05
                    487,                0.88781,                0.39794,                0.79482,                0.85186,                0.77861,                0.83361,                0.35187,                  2.041,                  1.085,                 1.0116,               3.97e-05,               3.97e-05,               3.97e-05
                    488,                0.86438,                 0.3905,                0.79926,                0.84916,                0.77612,                0.83245,                0.35286,                   2.04,                 1.0795,                 1.0113,              3.772e-05,              3.772e-05,              3.772e-05
                    489,                0.87991,                0.39696,                0.79345,                0.85557,                  0.781,                0.83324,                0.35169,                 2.0321,                 1.0778,                 1.0103,              3.574e-05,              3.574e-05,              3.574e-05
                    490,                0.88222,                0.39351,                0.79322,                0.85104,                0.77861,                0.83235,                0.35246,                 2.0356,                 1.0736,                 1.0112,              3.376e-05,              3.376e-05,              3.376e-05
                    491,                0.97789,                0.44579,                0.80737,                0.85865,                0.77066,                0.83438,                0.35377,                 2.0215,                 1.0319,                 1.0117,              3.178e-05,              3.178e-05,              3.178e-05
                    492,                0.98032,                0.43917,                0.79925,                0.88029,                0.73881,                0.82461,                0.35138,                 2.0223,                0.99321,                 1.0153,               2.98e-05,               2.98e-05,               2.98e-05
                    493,                0.96332,                0.42807,                0.80205,                0.85967,                0.76196,                0.82431,                0.34531,                 2.0444,                 1.0061,                  1.019,              2.782e-05,              2.782e-05,              2.782e-05
                    494,                0.93301,                0.40774,                0.80055,                0.85114,                0.77861,                0.82633,                0.34285,                 2.0619,                 1.0065,                 1.0235,              2.584e-05,              2.584e-05,              2.584e-05
                    495,                0.93004,                0.41014,                0.80501,                0.86792,                0.76617,                0.82504,                0.34475,                 2.0624,                 1.0077,                 1.0227,              2.386e-05,              2.386e-05,              2.386e-05
                    496,                0.93325,                 0.4062,                0.79948,                0.86533,                0.76617,                0.82382,                0.34439,                 2.0604,                 1.0038,                 1.0215,              2.188e-05,              2.188e-05,              2.188e-05
                    497,                0.90276,                0.40107,                0.79202,                0.87063,                0.76866,                 0.8264,                0.34567,                 2.0611,                0.99954,                 1.0241,               1.99e-05,               1.99e-05,               1.99e-05
                    498,                0.89642,                0.39128,                 0.7974,                0.84667,                0.79104,                0.83077,                 0.3458,                 2.0611,                 0.9957,                  1.024,              1.792e-05,              1.792e-05,              1.792e-05
                    499,                0.87628,                0.39288,                 0.7955,                 0.8792,                0.76617,                0.82819,                0.34804,                 2.0562,                 1.0073,                 1.0228,              1.594e-05,              1.594e-05,              1.594e-05
                    500,                0.90849,                0.40649,                0.79587,                 0.8769,                0.77612,                 0.8311,                 0.3484,                 2.0533,                 1.0041,                 1.0226,              1.396e-05,              1.396e-05,              1.396e-05
